"","id","title","year","age","rotten_tomatoes","service","yes_no","rotten_tomatoes_cat"
"353",89,"What Happened, Miss Simone?",2015,NA,84,"Netflix",1,"80-90"
"354",89,"What Happened, Miss Simone?",2015,NA,84,"Hulu",0,"80-90"
"355",89,"What Happened, Miss Simone?",2015,NA,84,"Prime Video",0,"80-90"
"356",89,"What Happened, Miss Simone?",2015,NA,84,"Disney+",0,"80-90"
"357",90,"Nightcrawler",2014,"18+",84,"Netflix",1,"80-90"
"358",90,"Nightcrawler",2014,"18+",84,"Hulu",0,"80-90"
"359",90,"Nightcrawler",2014,"18+",84,"Prime Video",0,"80-90"
"360",90,"Nightcrawler",2014,"18+",84,"Disney+",0,"80-90"
"361",91,"1922",2017,"18+",84,"Netflix",1,"80-90"
"362",91,"1922",2017,"18+",84,"Hulu",0,"80-90"
"363",91,"1922",2017,"18+",84,"Prime Video",0,"80-90"
"364",91,"1922",2017,"18+",84,"Disney+",0,"80-90"
"365",92,"Paddleton",2019,"18+",84,"Netflix",1,"80-90"
"366",92,"Paddleton",2019,"18+",84,"Hulu",0,"80-90"
"367",92,"Paddleton",2019,"18+",84,"Prime Video",0,"80-90"
"368",92,"Paddleton",2019,"18+",84,"Disney+",0,"80-90"
"369",93,"Cargo",2017,NA,84,"Netflix",1,"80-90"
"370",93,"Cargo",2017,NA,84,"Hulu",0,"80-90"
"371",93,"Cargo",2017,NA,84,"Prime Video",0,"80-90"
"372",93,"Cargo",2017,NA,84,"Disney+",0,"80-90"
"373",94,"Rain Man",1988,"18+",83,"Netflix",1,"80-90"
"374",94,"Rain Man",1988,"18+",83,"Hulu",0,"80-90"
"375",94,"Rain Man",1988,"18+",83,"Prime Video",0,"80-90"
"376",94,"Rain Man",1988,"18+",83,"Disney+",0,"80-90"
"377",95,"Cuba and the Cameraman",2017,NA,83,"Netflix",1,"80-90"
"378",95,"Cuba and the Cameraman",2017,NA,83,"Hulu",0,"80-90"
"379",95,"Cuba and the Cameraman",2017,NA,83,"Prime Video",0,"80-90"
"380",95,"Cuba and the Cameraman",2017,NA,83,"Disney+",0,"80-90"
"381",96,"The Ritual",2017,"18+",83,"Netflix",1,"80-90"
"382",96,"The Ritual",2017,"18+",83,"Hulu",0,"80-90"
"383",96,"The Ritual",2017,"18+",83,"Prime Video",0,"80-90"
"384",96,"The Ritual",2017,"18+",83,"Disney+",0,"80-90"
"385",97,"The Hater",2020,"18+",83,"Netflix",1,"80-90"
"386",97,"The Hater",2020,"18+",83,"Hulu",0,"80-90"
"387",97,"The Hater",2020,"18+",83,"Prime Video",0,"80-90"
"388",97,"The Hater",2020,"18+",83,"Disney+",0,"80-90"
"389",98,"The Edge of Democracy",2019,"16+",83,"Netflix",1,"80-90"
"390",98,"The Edge of Democracy",2019,"16+",83,"Hulu",0,"80-90"
"391",98,"The Edge of Democracy",2019,"16+",83,"Prime Video",0,"80-90"
"392",98,"The Edge of Democracy",2019,"16+",83,"Disney+",0,"80-90"
"393",99,"22-Jul",2018,"18+",83,"Netflix",1,"80-90"
"394",99,"22-Jul",2018,"18+",83,"Hulu",0,"80-90"
"395",99,"22-Jul",2018,"18+",83,"Prime Video",0,"80-90"
"396",99,"22-Jul",2018,"18+",83,"Disney+",0,"80-90"
"397",100,"Adam Sandler: 100% Fresh",2018,"18+",83,"Netflix",1,"80-90"
"398",100,"Adam Sandler: 100% Fresh",2018,"18+",83,"Hulu",0,"80-90"
"399",100,"Adam Sandler: 100% Fresh",2018,"18+",83,"Prime Video",0,"80-90"
"400",100,"Adam Sandler: 100% Fresh",2018,"18+",83,"Disney+",0,"80-90"
"401",101,"Guru",2007,"13+",83,"Netflix",1,"80-90"
"402",101,"Guru",2007,"13+",83,"Hulu",0,"80-90"
"403",101,"Guru",2007,"13+",83,"Prime Video",0,"80-90"
"404",101,"Guru",2007,"13+",83,"Disney+",0,"80-90"
"405",102,"A Twelve-Year Night",2018,"18+",83,"Netflix",1,"80-90"
"406",102,"A Twelve-Year Night",2018,"18+",83,"Hulu",0,"80-90"
"407",102,"A Twelve-Year Night",2018,"18+",83,"Prime Video",0,"80-90"
"408",102,"A Twelve-Year Night",2018,"18+",83,"Disney+",0,"80-90"
"409",103,"Dumplin'",2018,"13+",83,"Netflix",1,"80-90"
"410",103,"Dumplin'",2018,"13+",83,"Hulu",0,"80-90"
"411",103,"Dumplin'",2018,"13+",83,"Prime Video",0,"80-90"
"412",103,"Dumplin'",2018,"13+",83,"Disney+",0,"80-90"
"413",104,"The Conjuring",2013,"18+",83,"Netflix",1,"80-90"
"414",104,"The Conjuring",2013,"18+",83,"Hulu",0,"80-90"
"415",104,"The Conjuring",2013,"18+",83,"Prime Video",0,"80-90"
"416",104,"The Conjuring",2013,"18+",83,"Disney+",0,"80-90"
"417",105,"Marriage Story",2019,"18+",83,"Netflix",1,"80-90"
"418",105,"Marriage Story",2019,"18+",83,"Hulu",0,"80-90"
"419",105,"Marriage Story",2019,"18+",83,"Prime Video",0,"80-90"
"420",105,"Marriage Story",2019,"18+",83,"Disney+",0,"80-90"
"421",106,"My Octopus Teacher",2020,"all",83,"Netflix",1,"80-90"
"422",106,"My Octopus Teacher",2020,"all",83,"Hulu",0,"80-90"
"423",106,"My Octopus Teacher",2020,"all",83,"Prime Video",0,"80-90"
"424",106,"My Octopus Teacher",2020,"all",83,"Disney+",0,"80-90"
"425",107,"About Time",2013,"13+",83,"Netflix",1,"80-90"
"426",107,"About Time",2013,"13+",83,"Hulu",0,"80-90"
"427",107,"About Time",2013,"13+",83,"Prime Video",0,"80-90"
"428",107,"About Time",2013,"13+",83,"Disney+",0,"80-90"
"429",108,"Hey Arnold! The Jungle Movie",2017,"7+",83,"Netflix",1,"80-90"
"430",108,"Hey Arnold! The Jungle Movie",2017,"7+",83,"Hulu",1,"80-90"
"431",108,"Hey Arnold! The Jungle Movie",2017,"7+",83,"Prime Video",0,"80-90"
"432",108,"Hey Arnold! The Jungle Movie",2017,"7+",83,"Disney+",0,"80-90"
"433",109,"Kung Fu Panda",2008,"7+",83,"Netflix",1,"80-90"
"434",109,"Kung Fu Panda",2008,"7+",83,"Hulu",0,"80-90"
"435",109,"Kung Fu Panda",2008,"7+",83,"Prime Video",0,"80-90"
"436",109,"Kung Fu Panda",2008,"7+",83,"Disney+",0,"80-90"
"437",110,"Superbad",2007,"18+",83,"Netflix",1,"80-90"
"438",110,"Superbad",2007,"18+",83,"Hulu",0,"80-90"
"439",110,"Superbad",2007,"18+",83,"Prime Video",0,"80-90"
"440",110,"Superbad",2007,"18+",83,"Disney+",0,"80-90"
"441",111,"The Invisible Guest",2016,"18+",83,"Netflix",1,"80-90"
"442",111,"The Invisible Guest",2016,"18+",83,"Hulu",0,"80-90"
"443",111,"The Invisible Guest",2016,"18+",83,"Prime Video",0,"80-90"
"444",111,"The Invisible Guest",2016,"18+",83,"Disney+",0,"80-90"
"445",112,"Chinatown",1974,"18+",82,"Netflix",1,"80-90"
"446",112,"Chinatown",1974,"18+",82,"Hulu",0,"80-90"
"447",112,"Chinatown",1974,"18+",82,"Prime Video",0,"80-90"
"448",112,"Chinatown",1974,"18+",82,"Disney+",0,"80-90"
"449",113,"Mystic River",2003,"18+",82,"Netflix",1,"80-90"
"450",113,"Mystic River",2003,"18+",82,"Hulu",0,"80-90"
"451",113,"Mystic River",2003,"18+",82,"Prime Video",0,"80-90"
"452",113,"Mystic River",2003,"18+",82,"Disney+",0,"80-90"
"453",114,"The Theory of Everything",2014,"13+",82,"Netflix",1,"80-90"
"454",114,"The Theory of Everything",2014,"13+",82,"Hulu",0,"80-90"
"455",114,"The Theory of Everything",2014,"13+",82,"Prime Video",0,"80-90"
"456",114,"The Theory of Everything",2014,"13+",82,"Disney+",0,"80-90"
"457",115,"Springsteen On Broadway",2018,NA,82,"Netflix",1,"80-90"
"458",115,"Springsteen On Broadway",2018,NA,82,"Hulu",0,"80-90"
"459",115,"Springsteen On Broadway",2018,NA,82,"Prime Video",0,"80-90"
"460",115,"Springsteen On Broadway",2018,NA,82,"Disney+",0,"80-90"
"461",116,"The Life Ahead",2020,"13+",82,"Netflix",1,"80-90"
"462",116,"The Life Ahead",2020,"13+",82,"Hulu",0,"80-90"
"463",116,"The Life Ahead",2020,"13+",82,"Prime Video",0,"80-90"
"464",116,"The Life Ahead",2020,"13+",82,"Disney+",0,"80-90"
"465",117,"The Terminal",2004,"13+",82,"Netflix",1,"80-90"
"466",117,"The Terminal",2004,"13+",82,"Hulu",0,"80-90"
"467",117,"The Terminal",2004,"13+",82,"Prime Video",1,"80-90"
"468",117,"The Terminal",2004,"13+",82,"Disney+",0,"80-90"
"469",118,"Scott Pilgrim vs. the World",2010,"13+",82,"Netflix",1,"80-90"
"470",118,"Scott Pilgrim vs. the World",2010,"13+",82,"Hulu",0,"80-90"
"471",118,"Scott Pilgrim vs. the World",2010,"13+",82,"Prime Video",0,"80-90"
"472",118,"Scott Pilgrim vs. the World",2010,"13+",82,"Disney+",0,"80-90"
"473",119,"Being Elmo: A Puppeteer's Journey",2011,"7+",82,"Netflix",1,"80-90"
"474",119,"Being Elmo: A Puppeteer's Journey",2011,"7+",82,"Hulu",0,"80-90"
"475",119,"Being Elmo: A Puppeteer's Journey",2011,"7+",82,"Prime Video",0,"80-90"
"476",119,"Being Elmo: A Puppeteer's Journey",2011,"7+",82,"Disney+",0,"80-90"
"477",120,"Life of Brian",1979,"18+",82,"Netflix",1,"80-90"
"478",120,"Life of Brian",1979,"18+",82,"Hulu",0,"80-90"
"479",120,"Life of Brian",1979,"18+",82,"Prime Video",0,"80-90"
"480",120,"Life of Brian",1979,"18+",82,"Disney+",0,"80-90"
"481",121,"The Resistance Banker",2018,"18+",82,"Netflix",1,"80-90"
"482",121,"The Resistance Banker",2018,"18+",82,"Hulu",0,"80-90"
"483",121,"The Resistance Banker",2018,"18+",82,"Prime Video",0,"80-90"
"484",121,"The Resistance Banker",2018,"18+",82,"Disney+",0,"80-90"
"485",122,"How to Train Your Dragon 2",2014,"7+",82,"Netflix",1,"80-90"
"486",122,"How to Train Your Dragon 2",2014,"7+",82,"Hulu",0,"80-90"
"487",122,"How to Train Your Dragon 2",2014,"7+",82,"Prime Video",0,"80-90"
"488",122,"How to Train Your Dragon 2",2014,"7+",82,"Disney+",0,"80-90"
"489",123,"The Endless Trench",2019,NA,82,"Netflix",1,"80-90"
"490",123,"The Endless Trench",2019,NA,82,"Hulu",0,"80-90"
"491",123,"The Endless Trench",2019,NA,82,"Prime Video",0,"80-90"
"492",123,"The Endless Trench",2019,NA,82,"Disney+",0,"80-90"
"493",124,"Even the Rain",2010,NA,82,"Netflix",1,"80-90"
"494",124,"Even the Rain",2010,NA,82,"Hulu",0,"80-90"
"495",124,"Even the Rain",2010,NA,82,"Prime Video",0,"80-90"
"496",124,"Even the Rain",2010,NA,82,"Disney+",0,"80-90"
"497",125,"Love Actually",2003,"18+",82,"Netflix",1,"80-90"
"498",125,"Love Actually",2003,"18+",82,"Hulu",0,"80-90"
"499",125,"Love Actually",2003,"18+",82,"Prime Video",0,"80-90"
"500",125,"Love Actually",2003,"18+",82,"Disney+",0,"80-90"
"501",126,"Dear Ex",2018,"18+",82,"Netflix",1,"80-90"
"502",126,"Dear Ex",2018,"18+",82,"Hulu",0,"80-90"
"503",126,"Dear Ex",2018,"18+",82,"Prime Video",0,"80-90"
"504",126,"Dear Ex",2018,"18+",82,"Disney+",0,"80-90"
"505",127,"Braven",2018,"18+",82,"Netflix",1,"80-90"
"506",127,"Braven",2018,"18+",82,"Hulu",0,"80-90"
"507",127,"Braven",2018,"18+",82,"Prime Video",0,"80-90"
"508",127,"Braven",2018,"18+",82,"Disney+",0,"80-90"
"509",128,"Period. End of Sentence.",2018,NA,82,"Netflix",1,"80-90"
"510",128,"Period. End of Sentence.",2018,NA,82,"Hulu",0,"80-90"
"511",128,"Period. End of Sentence.",2018,NA,82,"Prime Video",0,"80-90"
"512",128,"Period. End of Sentence.",2018,NA,82,"Disney+",0,"80-90"
"513",129,"Captain Fantastic",2016,"18+",82,"Netflix",1,"80-90"
"514",129,"Captain Fantastic",2016,"18+",82,"Hulu",0,"80-90"
"515",129,"Captain Fantastic",2016,"18+",82,"Prime Video",0,"80-90"
"516",129,"Captain Fantastic",2016,"18+",82,"Disney+",0,"80-90"
"517",130,"Veronica",2017,"18+",81,"Netflix",1,"80-90"
"518",130,"Veronica",2017,"18+",81,"Hulu",0,"80-90"
"519",130,"Veronica",2017,"18+",81,"Prime Video",0,"80-90"
"520",130,"Veronica",2017,"18+",81,"Disney+",0,"80-90"
"521",131,"The Siege of Jadotville",2016,NA,81,"Netflix",1,"80-90"
"522",131,"The Siege of Jadotville",2016,NA,81,"Hulu",0,"80-90"
"523",131,"The Siege of Jadotville",2016,NA,81,"Prime Video",0,"80-90"
"524",131,"The Siege of Jadotville",2016,NA,81,"Disney+",0,"80-90"
"525",132,"Into the Inferno",2016,NA,81,"Netflix",1,"80-90"
"526",132,"Into the Inferno",2016,NA,81,"Hulu",0,"80-90"
"527",132,"Into the Inferno",2016,NA,81,"Prime Video",0,"80-90"
"528",132,"Into the Inferno",2016,NA,81,"Disney+",0,"80-90"
"529",133,"Ricky Gervais: Humanity",2018,"18+",81,"Netflix",1,"80-90"
"530",133,"Ricky Gervais: Humanity",2018,"18+",81,"Hulu",0,"80-90"
"531",133,"Ricky Gervais: Humanity",2018,"18+",81,"Prime Video",0,"80-90"
"532",133,"Ricky Gervais: Humanity",2018,"18+",81,"Disney+",0,"80-90"
"533",134,"A Whisker Away",2020,"7+",81,"Netflix",1,"80-90"
"534",134,"A Whisker Away",2020,"7+",81,"Hulu",0,"80-90"
"535",134,"A Whisker Away",2020,"7+",81,"Prime Video",0,"80-90"
"536",134,"A Whisker Away",2020,"7+",81,"Disney+",0,"80-90"
"537",135,"Lady Bird",2017,"18+",81,"Netflix",1,"80-90"
"538",135,"Lady Bird",2017,"18+",81,"Hulu",0,"80-90"
"539",135,"Lady Bird",2017,"18+",81,"Prime Video",0,"80-90"
"540",135,"Lady Bird",2017,"18+",81,"Disney+",0,"80-90"
"541",136,"Road to Perdition",2002,"18+",81,"Netflix",1,"80-90"
"542",136,"Road to Perdition",2002,"18+",81,"Hulu",0,"80-90"
"543",136,"Road to Perdition",2002,"18+",81,"Prime Video",0,"80-90"
"544",136,"Road to Perdition",2002,"18+",81,"Disney+",0,"80-90"
"545",137,"Boogie Nights",1997,"18+",81,"Netflix",1,"80-90"
"546",137,"Boogie Nights",1997,"18+",81,"Hulu",0,"80-90"
"547",137,"Boogie Nights",1997,"18+",81,"Prime Video",0,"80-90"
"548",137,"Boogie Nights",1997,"18+",81,"Disney+",0,"80-90"
"549",138,"Total Recall",1990,"16+",81,"Netflix",1,"80-90"
"550",138,"Total Recall",1990,"16+",81,"Hulu",0,"80-90"
"551",138,"Total Recall",1990,"16+",81,"Prime Video",0,"80-90"
"552",138,"Total Recall",1990,"16+",81,"Disney+",0,"80-90"
"553",139,"Bo Burnham: Inside",2021,"18+",81,"Netflix",1,"80-90"
"554",139,"Bo Burnham: Inside",2021,"18+",81,"Hulu",0,"80-90"
"555",139,"Bo Burnham: Inside",2021,"18+",81,"Prime Video",0,"80-90"
"556",139,"Bo Burnham: Inside",2021,"18+",81,"Disney+",0,"80-90"
"557",140,"Snowpiercer",2013,"18+",81,"Netflix",1,"80-90"
"558",140,"Snowpiercer",2013,"18+",81,"Hulu",0,"80-90"
"559",140,"Snowpiercer",2013,"18+",81,"Prime Video",0,"80-90"
"560",140,"Snowpiercer",2013,"18+",81,"Disney+",0,"80-90"
"561",141,"Circus of Books",2019,NA,81,"Netflix",1,"80-90"
"562",141,"Circus of Books",2019,NA,81,"Hulu",0,"80-90"
"563",141,"Circus of Books",2019,NA,81,"Prime Video",0,"80-90"
"564",141,"Circus of Books",2019,NA,81,"Disney+",0,"80-90"
"565",142,"Tallulah",2016,NA,81,"Netflix",1,"80-90"
"566",142,"Tallulah",2016,NA,81,"Hulu",0,"80-90"
"567",142,"Tallulah",2016,NA,81,"Prime Video",0,"80-90"
"568",142,"Tallulah",2016,NA,81,"Disney+",0,"80-90"
"569",143,"The Conjuring 2",2016,"18+",81,"Netflix",1,"80-90"
"570",143,"The Conjuring 2",2016,"18+",81,"Hulu",0,"80-90"
"571",143,"The Conjuring 2",2016,"18+",81,"Prime Video",0,"80-90"
"572",143,"The Conjuring 2",2016,"18+",81,"Disney+",0,"80-90"
"573",144,"They'll Love Me When I'm Dead",2018,"18+",81,"Netflix",1,"80-90"
"574",144,"They'll Love Me When I'm Dead",2018,"18+",81,"Hulu",0,"80-90"
"575",144,"They'll Love Me When I'm Dead",2018,"18+",81,"Prime Video",0,"80-90"
"576",144,"They'll Love Me When I'm Dead",2018,"18+",81,"Disney+",0,"80-90"
"577",145,"Nocturnal Animals",2016,"18+",81,"Netflix",1,"80-90"
"578",145,"Nocturnal Animals",2016,"18+",81,"Hulu",0,"80-90"
"579",145,"Nocturnal Animals",2016,"18+",81,"Prime Video",0,"80-90"
"580",145,"Nocturnal Animals",2016,"18+",81,"Disney+",0,"80-90"
"581",146,"Get Me Roger Stone",2017,"16+",81,"Netflix",1,"80-90"
"582",146,"Get Me Roger Stone",2017,"16+",81,"Hulu",0,"80-90"
"583",146,"Get Me Roger Stone",2017,"16+",81,"Prime Video",0,"80-90"
"584",146,"Get Me Roger Stone",2017,"16+",81,"Disney+",0,"80-90"
"585",147,"Hachi: A Dog's Tale",2009,"all",81,"Netflix",1,"80-90"
"586",147,"Hachi: A Dog's Tale",2009,"all",81,"Hulu",0,"80-90"
"587",147,"Hachi: A Dog's Tale",2009,"all",81,"Prime Video",0,"80-90"
"588",147,"Hachi: A Dog's Tale",2009,"all",81,"Disney+",0,"80-90"
"589",148,"Dances with Wolves",1990,"13+",80,"Netflix",1,"80-90"
"590",148,"Dances with Wolves",1990,"13+",80,"Hulu",0,"80-90"
"591",148,"Dances with Wolves",1990,"13+",80,"Prime Video",0,"80-90"
"592",148,"Dances with Wolves",1990,"13+",80,"Disney+",0,"80-90"
"593",149,"Udta Punjab",2016,"18+",80,"Netflix",1,"80-90"
"594",149,"Udta Punjab",2016,"18+",80,"Hulu",0,"80-90"
"595",149,"Udta Punjab",2016,"18+",80,"Prime Video",0,"80-90"
"596",149,"Udta Punjab",2016,"18+",80,"Disney+",0,"80-90"
"597",150,"Bareilly's Barfi",2017,NA,80,"Netflix",1,"80-90"
"598",150,"Bareilly's Barfi",2017,NA,80,"Hulu",0,"80-90"
"599",150,"Bareilly's Barfi",2017,NA,80,"Prime Video",0,"80-90"
"600",150,"Bareilly's Barfi",2017,NA,80,"Disney+",0,"80-90"
"601",151,"Divines",2016,NA,80,"Netflix",1,"80-90"
"602",151,"Divines",2016,NA,80,"Hulu",0,"80-90"
"603",151,"Divines",2016,NA,80,"Prime Video",0,"80-90"
"604",151,"Divines",2016,NA,80,"Disney+",0,"80-90"
"605",152,"Maktub",2017,"7+",80,"Netflix",1,"80-90"
"606",152,"Maktub",2017,"7+",80,"Hulu",0,"80-90"
"607",152,"Maktub",2017,"7+",80,"Prime Video",0,"80-90"
"608",152,"Maktub",2017,"7+",80,"Disney+",0,"80-90"
"609",153,"Ittefaq",2017,"7+",80,"Netflix",1,"80-90"
"610",153,"Ittefaq",2017,"7+",80,"Hulu",0,"80-90"
"611",153,"Ittefaq",2017,"7+",80,"Prime Video",0,"80-90"
"612",153,"Ittefaq",2017,"7+",80,"Disney+",0,"80-90"
"613",154,"Hannah Gadsby: Nanette",2018,"18+",80,"Netflix",1,"80-90"
"614",154,"Hannah Gadsby: Nanette",2018,"18+",80,"Hulu",0,"80-90"
"615",154,"Hannah Gadsby: Nanette",2018,"18+",80,"Prime Video",0,"80-90"
"616",154,"Hannah Gadsby: Nanette",2018,"18+",80,"Disney+",0,"80-90"
"617",155,"Ali Wong: Hard Knock Wife",2018,"18+",80,"Netflix",1,"80-90"
"618",155,"Ali Wong: Hard Knock Wife",2018,"18+",80,"Hulu",0,"80-90"
"619",155,"Ali Wong: Hard Knock Wife",2018,"18+",80,"Prime Video",0,"80-90"
"620",155,"Ali Wong: Hard Knock Wife",2018,"18+",80,"Disney+",0,"80-90"
"621",156,"Seven Pounds",2008,"13+",80,"Netflix",1,"80-90"
"622",156,"Seven Pounds",2008,"13+",80,"Hulu",0,"80-90"
"623",156,"Seven Pounds",2008,"13+",80,"Prime Video",1,"80-90"
"624",156,"Seven Pounds",2008,"13+",80,"Disney+",0,"80-90"
"625",157,"Uncut Gems",2019,"18+",80,"Netflix",1,"80-90"
"626",157,"Uncut Gems",2019,"18+",80,"Hulu",0,"80-90"
"627",157,"Uncut Gems",2019,"18+",80,"Prime Video",0,"80-90"
"628",157,"Uncut Gems",2019,"18+",80,"Disney+",0,"80-90"
"629",158,"The Kindergarten Teacher",2018,"18+",80,"Netflix",1,"80-90"
"630",158,"The Kindergarten Teacher",2018,"18+",80,"Hulu",0,"80-90"
"631",158,"The Kindergarten Teacher",2018,"18+",80,"Prime Video",0,"80-90"
"632",158,"The Kindergarten Teacher",2018,"18+",80,"Disney+",0,"80-90"
"633",159,"Les Misérables",2012,"13+",80,"Netflix",1,"80-90"
"634",159,"Les Misérables",2012,"13+",80,"Hulu",0,"80-90"
"635",159,"Les Misérables",2012,"13+",80,"Prime Video",1,"80-90"
"636",159,"Les Misérables",2012,"13+",80,"Disney+",0,"80-90"
"637",160,"The Sky Is Pink",2019,NA,80,"Netflix",1,"80-90"
"638",160,"The Sky Is Pink",2019,NA,80,"Hulu",0,"80-90"
"639",160,"The Sky Is Pink",2019,NA,80,"Prime Video",0,"80-90"
"640",160,"The Sky Is Pink",2019,NA,80,"Disney+",0,"80-90"
"641",161,"Next Gen",2018,"7+",80,"Netflix",1,"80-90"
"642",161,"Next Gen",2018,"7+",80,"Hulu",0,"80-90"
"643",161,"Next Gen",2018,"7+",80,"Prime Video",0,"80-90"
"644",161,"Next Gen",2018,"7+",80,"Disney+",0,"80-90"
"645",162,"Tom Segura: Disgraceful",2018,"13+",80,"Netflix",1,"80-90"
"646",162,"Tom Segura: Disgraceful",2018,"13+",80,"Hulu",0,"80-90"
"647",162,"Tom Segura: Disgraceful",2018,"13+",80,"Prime Video",0,"80-90"
"648",162,"Tom Segura: Disgraceful",2018,"13+",80,"Disney+",0,"80-90"
"649",163,"My Happy Family",2017,NA,80,"Netflix",1,"80-90"
"650",163,"My Happy Family",2017,NA,80,"Hulu",0,"80-90"
"651",163,"My Happy Family",2017,NA,80,"Prime Video",0,"80-90"
"652",163,"My Happy Family",2017,NA,80,"Disney+",0,"80-90"
"653",164,"The American Meme",2018,NA,80,"Netflix",1,"80-90"
"654",164,"The American Meme",2018,NA,80,"Hulu",0,"80-90"
"655",164,"The American Meme",2018,NA,80,"Prime Video",0,"80-90"
"656",164,"The American Meme",2018,NA,80,"Disney+",0,"80-90"
"657",165,"Badla",2019,"7+",80,"Netflix",1,"80-90"
"658",165,"Badla",2019,"7+",80,"Hulu",0,"80-90"
"659",165,"Badla",2019,"7+",80,"Prime Video",0,"80-90"
"660",165,"Badla",2019,"7+",80,"Disney+",0,"80-90"
"661",166,"Okko's Inn",2018,"7+",80,"Netflix",1,"80-90"
"662",166,"Okko's Inn",2018,"7+",80,"Hulu",0,"80-90"
"663",166,"Okko's Inn",2018,"7+",80,"Prime Video",0,"80-90"
"664",166,"Okko's Inn",2018,"7+",80,"Disney+",0,"80-90"
"665",167,"The Willoughbys",2020,"7+",80,"Netflix",1,"80-90"
"666",167,"The Willoughbys",2020,"7+",80,"Hulu",0,"80-90"
"667",167,"The Willoughbys",2020,"7+",80,"Prime Video",0,"80-90"
"668",167,"The Willoughbys",2020,"7+",80,"Disney+",0,"80-90"
"669",168,"Hunt for the Wilderpeople",2016,"13+",80,"Netflix",1,"80-90"
"670",168,"Hunt for the Wilderpeople",2016,"13+",80,"Hulu",1,"80-90"
"671",168,"Hunt for the Wilderpeople",2016,"13+",80,"Prime Video",0,"80-90"
"672",168,"Hunt for the Wilderpeople",2016,"13+",80,"Disney+",0,"80-90"
"673",169,"Stardust",2007,"13+",79,"Netflix",1,"70-80"
"674",169,"Stardust",2007,"13+",79,"Hulu",0,"70-80"
"675",169,"Stardust",2007,"13+",79,"Prime Video",0,"70-80"
"676",169,"Stardust",2007,"13+",79,"Disney+",0,"70-80"
"677",170,"Wheelman",2017,"18+",79,"Netflix",1,"70-80"
"678",170,"Wheelman",2017,"18+",79,"Hulu",0,"70-80"
"679",170,"Wheelman",2017,"18+",79,"Prime Video",0,"70-80"
"680",170,"Wheelman",2017,"18+",79,"Disney+",0,"70-80"
"681",171,"The Artist",2011,"13+",79,"Netflix",1,"70-80"
"682",171,"The Artist",2011,"13+",79,"Hulu",1,"70-80"
"683",171,"The Artist",2011,"13+",79,"Prime Video",0,"70-80"
"684",171,"The Artist",2011,"13+",79,"Disney+",0,"70-80"
"685",172,"On My Skin",2018,"18+",79,"Netflix",1,"70-80"
"686",172,"On My Skin",2018,"18+",79,"Hulu",0,"70-80"
"687",172,"On My Skin",2018,"18+",79,"Prime Video",0,"70-80"
"688",172,"On My Skin",2018,"18+",79,"Disney+",0,"70-80"
"689",173,"Gaga: Five Foot Two",2017,"18+",79,"Netflix",1,"70-80"
"690",173,"Gaga: Five Foot Two",2017,"18+",79,"Hulu",0,"70-80"
"691",173,"Gaga: Five Foot Two",2017,"18+",79,"Prime Video",0,"70-80"
"692",173,"Gaga: Five Foot Two",2017,"18+",79,"Disney+",0,"70-80"
"693",174,"Hugo",2011,"7+",79,"Netflix",1,"70-80"
"694",174,"Hugo",2011,"7+",79,"Hulu",0,"70-80"
"695",174,"Hugo",2011,"7+",79,"Prime Video",0,"70-80"
"696",174,"Hugo",2011,"7+",79,"Disney+",0,"70-80"
"697",175,"The Impossible",2012,"13+",79,"Netflix",1,"70-80"
"698",175,"The Impossible",2012,"13+",79,"Hulu",0,"70-80"
"699",175,"The Impossible",2012,"13+",79,"Prime Video",0,"70-80"
